"est_mean_avg","est_mean_prime"
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
1.46338337497573,0.875444971033469
